source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all
NCES,,,341,170993000860,1,0,0,0,0,0,0,0,0,KELLER ELEMENTARY GIFTED MAGNET SCHOOL,KELLER ELEMENTARY GIFTED MAGNET SCHOOL,KELLER ELEMENTARY GIFTED MAGNET SCHOOL,2554 WEST 113TH ST,3020 WEST 108TH ST,3020 WEST 108TH ST,CHICAGO,IL,60655,"3020 WEST 108TH ST, CHICAGO, IL 60655",7401,7401,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,365,170993005269,1,0,0,0,0,0,0,0,0,LENART ELEMENTARY REGIONAL GIFTED CENTER,LENART ELEMENTARY REGIONAL GIFTED CENTER,LENART ELEMENTARY REGIONAL GIFTED CENTER,8445 SOUTH KOLIN AV,8101 SOUTH LA SALLE ST,8101 SOUTH LA SALLE ST,CHICAGO,IL,60620,"8101 SOUTH LA SALLE ST, CHICAGO, IL 60620",4404,8424,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,117,170993004376,0,0,0,0,0,0,0,0,0,CHRISTOPHER ELEMENTARY SCHOOL,CHRISTOPHER ELEMENTARY SCHOOL,CHRISTOPHER ELEMENTARY SCHOOL,5042 SOUTH ARTESIAN AV,5042 SOUTH ARTESIAN AV,5042 SOUTH ARTESIAN AV,CHICAGO,IL,60632,"5042 SOUTH ARTESIAN AVE, CHICAGO, IL 60632",6302,6302,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,294,170993000864,0,0,0,0,0,0,0,0,0,HOYNE ELEMENTARY SCHOOL,HOYNE ELEMENTARY SCHOOL,HOYNE ELEMENTARY SCHOOL,8905 SOUTH CRANDON AV,8905 SOUTH CRANDON AV,8905 SOUTH CRANDON AV,CHICAGO,IL,60617,"8905 SOUTH CRANDON AVE, CHICAGO, IL 60617",4804,4804,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,598,170993001613,0,0,0,0,0,0,0,0,0,TELPOCHALLI ELEMENTARY SCHOOL,TELPOCHCALLI ELEMENTARY SCHOOL,TELPOCHCALLI ELEMENTARY SCHOOL,2832 WEST 24TH BL,2832 WEST 24TH BL,2832 WEST 24TH BL,CHICAGO,IL,60623,"2832 WEST 24TH BL, CHICAGO, IL 60623",3010,8407,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,468,170993001015,1,0,0,0,0,0,0,0,0,OWEN ELEMENTARY SCHOLASTIC ACADEMY,OWEN ELEMENTARY SCHOLASTIC ACADEMY,OWEN ELEMENTARY SCHOLASTIC ACADEMY,8247 SOUTH CHRISTIANA AV,8247 SOUTH CHRISTIANA AV,8247 SOUTH CHRISTIANA AV,CHICAGO,IL,60652,"8247 SOUTH CHRISTIANA AVE, CHICAGO, IL 60652",7004,7004.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,538,170993001067,0,0,0,0,0,0,0,0,0,SAUGANASH ELEMENTARY SCHOOL,SAUGANASH ELEMENTARY SCHOOL,SAUGANASH ELEMENTARY SCHOOL,6040 NORTH KILPATRICK AV,6040 NORTH KILPATRICK AV,6040 NORTH KILPATRICK AV,CHICAGO,IL,60646,"6040 NORTH KILPATRICK AVE, CHICAGO, IL 60646",1203,1203,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,5,170993004962,0,0,0,0,0,0,0,0,0,ALBANY PARK MULTICULTURAL ELEMENTARY,ALBANY PARK MULTICULTURAL ELEMENTARY,ALBANY PARK MULTICULTURAL ELEMENTARY,5039 NORTH KIMBALL AV,4929 NORTH SAWYER AV,4929 NORTH SAWYER AV,CHICAGO,IL,60625,"4929 NORTH SAWYER AVE, CHICAGO, IL 60625",1402,1402,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MS
NCES,,,178,170993004944,1,0,0,0,0,0,0,0,0,EDISON ELEMENTARY REGIONAL GIFTED CNTR,EDISON ELEMENTARY REGIONAL GIFTED CNTR,EDISON ELEMENTARY REGIONAL GIFTED CNTR,6220 NORTH OLCOTT AV,4929 NORTH SAWYER AV,4929 NORTH SAWYER AV,CHICAGO,IL,60625,"4929 NORTH SAWYER AVE, CHICAGO, IL 60625",1402,1402,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,152,170993000692,0,0,0,0,0,0,0,0,0,DECATUR CLASSICAL ELEMENTARY SCHOOL,DECATUR CLASSICAL ELEMENTARY SCHOOL,DECATUR CLASSICAL ELEMENTARY SCHOOL,7030 NORTH SACRAMENTO AV,7030 NORTH SACRAMENTO AV,7030 NORTH SACRAMENTO AV,CHICAGO,IL,60645,"7030 NORTH SACRAMENTO AVE, CHICAGO, IL 60645",203,203.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,194,170993000757,0,0,0,0,0,0,0,0,0,EVERS ELEMENTARY SCHOOL,EVERS ELEMENTARY SCHOOL,EVERS ELEMENTARY SCHOOL,9811 SOUTH LOWE AV,9811 SOUTH LOWE AV,9811 SOUTH LOWE AV,CHICAGO,IL,60628,"9811 SOUTH LOWE AVE, CHICAGO, IL 60628",7305,7305,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,647,170993000898,1,0,0,0,0,0,0,0,0,WILDWOOD ELEMENTARY SCHOOL,WILDWOOD ELEMENTARY SCHOOL,WILDWOOD ELEMENTARY SCHOOL,6950 NORTH HIAWATHA AV,6950 NORTH HIAWATHA AV,6950 NORTH HIAWATHA AV,CHICAGO,IL,60646,"6950 NORTH HIAWATHA AVE, CHICAGO, IL 60646",1201,1201,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,252,170993000808,0,0,0,0,0,0,0,0,0,GRISSOM ELEMENTARY SCHOOL,GRISSOM ELEMENTARY SCHOOL,GRISSOM ELEMENTARY SCHOOL,12810 SOUTH ESCANABA AV,12810 SOUTH ESCANABA AV,12810 SOUTH ESCANABA AV,CHICAGO,IL,60633,"12810 SOUTH ESCANABA AVE, CHICAGO, IL 60633",5502,5502,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,177,170993000743,0,0,0,0,0,0,0,0,0,EDGEBROOK ELEMENTARY SCHOOL,EDGEBROOK ELEMENTARY SCHOOL,EDGEBROOK ELEMENTARY SCHOOL,6525 NORTH HIAWATHA AV,6525 NORTH HIAWATHA AV,6525 NORTH HIAWATHA AV,CHICAGO,IL,60646,"6525 NORTH HIAWATHA AVE, CHICAGO, IL 60646",1202,1202,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,494,170993001037,0,0,0,0,0,0,0,0,0,PLAMONDON ELEMENTARY SCHOOL,PLAMONDON ELEMENTARY SCHOOL,PLAMONDON ELEMENTARY SCHOOL,2642 WEST 15TH PL,2642 WEST 15TH PL,2642 WEST 15TH PL,CHICAGO,IL,60608,"2642 WEST 15TH PL, CHICAGO, IL 60608",2915,8433,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,456,170993000997,0,0,0,0,0,0,0,0,0,NORWOOD PARK ELEMENTARY SCHOOL,NORWOOD PARK ELEMENTARY SCHOOL,NORWOOD PARK ELEMENTARY SCHOOL,5900 NORTH NINA AV,5900 NORTH NINA AV,5900 NORTH NINA AV,CHICAGO,IL,60631,"5900 NORTH NINA AVE, CHICAGO, IL 60631",1003,1003,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,543,170993001077,0,0,0,0,0,0,0,0,0,SCHMID ELEMENTARY SCHOOL,SCHMID ELEMENTARY SCHOOL,SCHMID ELEMENTARY SCHOOL,9755 SOUTH GREENWOOD AV,9755 SOUTH GREENWOOD AV,9755 SOUTH GREENWOOD AV,CHICAGO,IL,60628,"9755 SOUTH GREENWOOD AVE, CHICAGO, IL 60628",5001,5001,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,525,170993000694,0,0,0,0,0,0,0,0,0,ROBINSON ELEMENTARY SCHOOL,ROBINSON ELEMENTARY SCHOOL,ROBINSON ELEMENTARY SCHOOL,4225 SOUTH LAKE PARK AV,4225 SOUTH LAKE PARK AV,4225 SOUTH LAKE PARK AV,CHICAGO,IL,60653,"4225 SOUTH LAKE PARK AVE, CHICAGO, IL 60653",3604,8364,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,69,170993002031,1,0,0,0,0,0,0,0,0,SOUTHSIDE COLLEGE PREP HIGH SCHOOL,BROOKS COLLEGE PREP ACADEMY HIGH SCHOOL,BROOKS COLLEGE PREP ACADEMY HIGH SCHOOL,250 EAST 111TH ST,250 EAST 111TH ST,250 EAST 111TH ST,CHICAGO,IL,60628,"250 EAST 111TH ST, CHICAGO, IL 60628",4909,4909.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,343,170993000882,0,0,0,0,0,0,0,0,0,KELLOGG ELEMENTARY SCHOOL,KELLOGG ELEMENTARY SCHOOL,KELLOGG ELEMENTARY SCHOOL,9241 SOUTH LEAVITT ST,9241 SOUTH LEAVITT ST,9241 SOUTH LEAVITT ST,CHICAGO,IL,60643,"9241 SOUTH LEAVEITT ST, CHICAGO, IL 60643",7201,7201,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,644,170993000801,0,0,0,0,0,0,0,0,0,WHITE ELEMENTARY SCHOOL,WHITE ELEMENTARY CAREER ACADEMY,WHITE ELEMENTARY CAREER ACADEMY,1136 WEST 122ND ST,1136 WEST 122ND ST,1136 WEST 122ND ST,CHICAGO,IL,60643,"1136 WEST 122ND ST, CHICAGO, IL 60643",5304,5304,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,247,170993001209,0,0,0,0,0,0,0,0,0,GREEN ELEMENTARY SCHOOL,GREEN W ELEMENTARY SCHOOL,GREEN  W ELEMENTARY SCHOOL,1150 WEST 96TH ST,1150 WEST 96TH ST,1150 WEST 96TH ST,CHICAGO,IL,60643,"1150 WEST 96TH ST, CHICAGO, IL 60643",7304,7304,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,621,170993001141,0,0,0,0,0,0,0,0,0,WACKER ELEMENTARY SCHOOL,WACKER ELEMENTARY SCHOOL,WACKER ELEMENTARY SCHOOL,9746 SOUTH MORGAN ST,9746 SOUTH MORGAN ST,9746 SOUTH MORGAN ST,CHICAGO,IL,60643,"9746 SOUTH MORGAN ST, CHICAGO, IL 60643",7304,7304,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,613,170993001131,1,0,0,0,0,0,0,0,0,VANDERPOEL ELEMENTARY MAGNET SCHOOL,VANDERPOEL ELEMENTARY MAGNET SCHOOL,VANDERPOEL ELEMENTARY MAGNET SCHOOL,9510 SOUTH PROSPECT AV,9510 SOUTH PROSPECT AV,9510 SOUTH PROSPECT AV,CHICAGO,IL,60643,"9510 SOUTH PROSPECT AVE, CHICAGO, IL 60643",7202,7202,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,101,170993000655,0,0,0,0,0,0,0,0,0,CASSELL ELEMENTARY SCHOOL,CASSELL ELEMENTARY SCHOOL,CASSELL ELEMENTARY SCHOOL,11314 SOUTH SPAULDING AV,11314 SOUTH SPAULDING AV,11314 SOUTH SPAULDING AV,CHICAGO,IL,60655,"11314 SOUTH SPAULDING AVE, CHICAGO, IL 60655",7404,7404,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,534,170993001215,0,0,0,0,0,0,0,0,0,SALAZAR ELEMENTARY BILINGUAL CENTER,SALAZAR ELEMENTARY BILINGUAL CENTER,SALAZAR ELEMENTARY BILINGUAL CENTER,160 WEST WENDELL ST,160 WEST WENDELL ST,160 WEST WENDELL ST,CHICAGO,IL,60610,"160 WEST WENDELL ST, CHICAGO, IL 60610",810,810,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,563,170993001096,0,0,0,0,0,0,0,0,0,SKINNER ELEMENTARY SCHOOL,SKINNER ELEMENTARY SCHOOL,SKINNER ELEMENTARY SCHOOL,1260 WEST ADAMS ST,1260 WEST ADAMS ST,1260 WEST ADAMS ST,CHICAGO,IL,60607,"1260 WEST ADAMS ST, CHICAGO, IL 60607",2817,8331,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,431,170993000984,1,0,0,0,0,0,0,0,0,MURRAY ELEMENTARY LANGUAGE ACADEMY,MURRAY ELEMENTARY LANGUAGE ACADEMY,MURRAY ELEMENTARY LANGUAGE ACADEMY,5335 SOUTH KENWOOD AV,5335 SOUTH KENWOOD AV,5335 SOUTH KENWOOD AV,CHICAGO,IL,60615,"5335 SOUTH KENWOOD AVE, CHICAGO, IL 60615",4107,4107,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,382,170993004915,0,0,0,0,0,0,0,0,0,MADERO MIDDLE SCHOOL,MADERO MIDDLE SCHOOL,MADERO MIDDLE SCHOOL,3202 WEST 28TH ST,3202 WEST 28TH ST,3202 WEST 28TH ST,CHICAGO,IL,60623,"3202 WEST 28TH ST, CHICAGO, IL 60623",3015,8408,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MS
NCES,,,130,170993000669,0,0,0,0,0,0,0,0,0,COLUMBUS ELEMENTARY SCHOOL,COLUMBUS ELEMENTARY SCHOOL,COLUMBUS ELEMENTARY SCHOOL,1003 NORTH LEAVITT ST,1003 NORTH LEAVITT ST,1003 NORTH LEAVITT ST,CHICAGO,IL,60622,"1003 NORTH LEAVEITT ST, CHICAGO, IL 60622",2423,2423,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,79,170993000632,0,0,0,0,0,0,0,0,0,BURLEY ELEMENTARY SCHOOL,BURLEY ELEMENTARY SCHOOL,BURLEY ELEMENTARY SCHOOL,1630 WEST BARRY AV,1630 WEST BARRY AV,1630 WEST BARRY AV,CHICAGO,IL,60657,"1630 WEST BARRY AVE, CHICAGO, IL 60657",626,626,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,215,170993000777,1,0,0,0,0,0,0,0,0,FRANKLIN ELEMENTARY FINE ARTS CENTER,FRANKLIN ELEMENTARY FINE ARTS CENTER,FRANKLIN ELEMENTARY FINE ARTS CENTER,225 WEST EVERGREEN AV,225 WEST EVERGREEN AV,225 WEST EVERGREEN AV,CHICAGO,IL,60610,"225 WEST EVERGREEN AVE, CHICAGO, IL 60610",803,803,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,352,170993000892,0,0,0,0,0,0,0,0,0,KIPLING ELEMENTARY SCHOOL,KIPLING ELEMENTARY SCHOOL,KIPLING ELEMENTARY SCHOOL,9351 SOUTH LOWE AV,9351 SOUTH LOWE AV,9351 SOUTH LOWE AV,CHICAGO,IL,60620,"9351 SOUTH LOWE AVE, CHICAGO, IL 60620",7301,7301,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,438,170993000987,0,0,0,0,0,0,0,0,0,NEIL ELEMENTARY SCHOOL,NEIL ELEMENTARY SCHOOL,NEIL ELEMENTARY SCHOOL,8555 SOUTH MICHIGAN AV,8555 SOUTH MICHIGAN AV,8555 SOUTH MICHIGAN AV,CHICAGO,IL,60619,"8555 SOUTH MICHIGAN AVE, CHICAGO, IL 60619",4403,4403,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,141,170993001194,0,0,0,0,0,0,0,0,0,CULLEN ELEMENTARY SCHOOL,CULLEN ELEMENTARY SCHOOL,CULLEN ELEMENTARY SCHOOL,10650 SOUTH EBERHART AV,10650 SOUTH EBERHART AV,10650 SOUTH EBERHART AV,CHICAGO,IL,60628,"10650 SOUTH EBERHART AVE, CHICAGO, IL 60628",4909,4909.02,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,401,170993000952,0,0,0,0,0,0,0,0,0,MCCLELLAN ELEMENTARY SCHOOL,MCCLELLAN ELEMENTARY SCHOOL,MCCLELLAN ELEMENTARY SCHOOL,3527 SOUTH WALLACE ST,3527 SOUTH WALLACE ST,3527 SOUTH WALLACE ST,CHICAGO,IL,60609,"3527 SOUTH WALLACE ST, CHICAGO, IL 60609",6015,8399,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,176,170993000741,0,0,0,0,0,0,0,0,0,EBINGER ELEMENTARY SCHOOL,EBINGER ELEMENTARY SCHOOL,EBINGER ELEMENTARY SCHOOL,7350 WEST PRATT AV,7350 WEST PRATT AV,7350 WEST PRATT AV,CHICAGO,IL,60631,"7350 WEST PRATT AVE, CHICAGO, IL 60631",902,902,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,266,170993000826,0,0,0,0,0,0,0,0,0,HARTE ELEMENTARY SCHOOL,HARTE ELEMENTARY SCHOOL,HARTE ELEMENTARY SCHOOL,1556 EAST 56TH ST,1556 EAST 56TH ST,1556 EAST 56TH ST,CHICAGO,IL,60637,"1556 EAST 56TH ST, CHICAGO, IL 60637",4110,4110,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,121,170993001210,0,0,0,0,0,0,0,0,0,GEORGE ROGERS CLARK ELEMENTARY SCHOOL,CLARK G R ELEMENTARY SCHOOL,CLARK  G R ELEMENTARY SCHOOL,1045 SOUTH MONITOR AV,1045 SOUTH MONITOR AV,1045 SOUTH MONITOR AV,CHICAGO,IL,60644,"1045 SOUTH MONITOR AVE, CHICAGO, IL 60644",2524,8314,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,289,170993000857,0,0,0,0,0,0,0,0,0,HITCH ELEMENTARY SCHOOL,HITCH ELEMENTARY SCHOOL,HITCH ELEMENTARY SCHOOL,5625 NORTH MCVICKER AV,5625 NORTH MCVICKER AV,5625 NORTH MCVICKER AV,CHICAGO,IL,60646,"5625 NORTH MCVICKER AVE, CHICAGO, IL 60646",1001,1001,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
