source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all
NCES,,,350,170993000931,1,0,1,0,0,0,1,0,0,KING HIGH SCHOOL,KING COLLEGE PREP HIGH SCHOOL,KING HIGH SCHOOL,4445 SOUTH DREXEL BL,4445 SOUTH DREXEL BL,4445 SOUTH DREXEL BL,CHICAGO,IL,60653,"4445 SOUTH DREXEL BL, CHICAGO, IL 60653",3903,3903,,2002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,2,,652,170993001026,0,0,1,0,0,0,1,1,0,WILLIAMS ELEMENTARY SCHOOL,WILLIAMS ELEMENTARY SCHOOL,WILLIAMS ELEMENTARY SCHOOL,2710 SOUTH DEARBORN ST,2710 SOUTH DEARBORN ST,2710 SOUTH DEARBORN ST,CHICAGO,IL,60616,"2710 SOUTH DEARBORN ST, CHICAGO, IL 60616",3504,3504,,2002,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,MS
NCES,,,325,170993004266,0,0,0,0,1,0,0,0,0,HOPE ELEMENTARY COMMUNITY ACADEMY,HOPE COLLEGE PREP HIGH SCHOOL,JOHN HOPE COLLEGE PREPARATORY HIGH SCHOOL,5515 SOUTH LOWE AV,5515 SOUTH LOWE AV,5515 SOUTH LOWE AV,CHICAGO,IL,60621,"5515 SOUTH LOWE AVE, CHICAGO, IL 60621",6803,8347,,2002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,,170993001611,0,0,1,0,0,0,1,0,0,RECOVERING THE GIFTED CHILD ELEMENTARY,RECOVERING THE GIFTED CHILD ELEMENTARY,RECOVERING THE GIFTED CHILD ELEMENTARY,3030 WEST ARTHINGTON ST,2221 SOUTH LAWNDALE AV,2221 SOUTH LAWNDALE AV,CHICAGO,IL,60623,"2221 SOUTH LAWNDALE AVE, CHICAGO, IL 60623",3006,3006,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,MS
NCES,4,,,170993004380,0,0,1,0,0,0,1,0,0,ARTS OF LIVING ALTERNATIVE HIGH SCHOOL,ARTS OF LIVING ALTERNATIVE HIGH SCHOOL,ARTS OF LIVING ALTERNATIVE HIGH SCHOOL,721 NORTH LASALLE DR,1855 NORTH SHEFFIELD AV,1855 NORTH SHEFFIELD AV,CHICAGO,IL,60614,"1855 NORTH SHEFFIELD AVE, CHICAGO, IL 60614",719,8326,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,,,,170993001977,0,0,1,0,0,0,1,0,0,HIGH SCHOOL TRANSITITION CENTER A,RODRIGUEZ ACADEMY PREPARATION CT,RODRIGUEZ ACADEMY PREPARATION CT,630 WEST IRVING PARK RD,5900 NORTH GLENWOOD AV,5900 NORTH GLENWOOD AV,CHICAGO,IL,60660,"5900 NORTH GLENWOOD AVE, CHICAGO, IL 60660",305,305,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,,,,170993002032,0,0,1,0,0,0,1,0,0,STUDENT BUILDERS CHARTER HIGH SCHOOL,PARTEE ACADEMY PREPARATION CENTER,PARTEE ACADEMY PREPARATION CENTER,3301 WEST FRANKLIN BL,8101 SOUTH LA SALLE ST,8101 SOUTH LASALLE ST,CHICAGO,IL,60620,"8101 SOUTH LASALLE ST, CHICAGO, IL 60620",4404,8424,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,,,,170993001994,0,0,1,0,0,0,1,0,0,HIGH SCHOOL TRANSITION CENTER D,SENGSTACKE ACADEMY PREPARATION C,SENGSTACKE ACADEMY PREPARATION C,2641 SOUTH CALUMET,2641 SOUTH CALUMET AV,2641 SOUTH CALUMET AV,CHICAGO,IL,60616,"2641 SOUTH CALUMET AVE, CHICAGO, IL 60616",3502,8392,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,,,,170993002025,0,0,1,0,0,0,1,0,0,HIGH SCHOOL TRANSITION CENTER G,PROCTOR ACADEMY PREPARATION CENTER,PROCTOR ACADEMY PREPARATION CENTER,838 WEST MARQUETTE RD,5125 SOUTH PRINCETON AV,5125 SOUTH PRINCETON,CHICAGO,IL,60609,"5125 SOUTH PRINCETON, CHICAGO, IL 60609",3704,8356,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,,,,170993001985,0,0,1,0,0,0,1,0,0,HIGH SCHOOL TRANSITION CENTER B,HARVEY ACADEMY PREPARATION CENTER,HARVEY ACADEMY PREPARATION CENTER,2250 NORTH MCVICKER AV,730 NORTH PULASKI RD,730 NORTH PULASKI RD #8,CHICAGO,IL,60624,"730 NORTH PULASKI RD, CHICAGO, IL 60624",2314,8421,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,,,,170993001996,0,0,1,0,0,0,1,0,0,HIGH SCHOOL TRANSITION CENTER F,HERNANDEZ ACADEMY PREPARATION CT,HERNANDEZ ACADEMY PREPARATION CT,3800 WEST IOWA ST,3545 WEST FULTON BL,3545 WEST FULTON BL,CHICAGO,IL,60624,"3545 WEST FULTON BL, CHICAGO, IL 60624",2704,8368,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,,,,170993005273,0,0,1,0,0,0,1,0,0,TESLA ALT HIGH SCHOOL FOR PREG GIRLS,TESLA ALT HIGH SCHOOL FOR PREG GIRLS,TESLA ALT HIGH SCHOOL FOR PREG GIRLS,6657 SOUTH KIMBARK AV,6657 SOUTH KIMBARK AV,6657 SOUTH KIMBARK AV,CHICAGO,IL,60637,"6657 SOUTH KIMBARK AVE, CHICAGO, IL 60637",4210,8344,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,,,,170993001995,0,0,1,0,0,0,1,0,0,HIGH SCHOOL TRANSITION CENTER E,HAYES ACADEMY PREPARATION CENTER,HAYES ACADEMY PREPARATION CENTER,6800 SOUTH STEWART AV,6533 SOUTH STEWART AV,6533 SOUTH STEWART AV,CHICAGO,IL,60621,"6533 SOUTH STEWART AVE, CHICAGO, IL 60621",6809,6809,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,5,,429,170993005270,0,0,1,0,0,0,1,0,0,MUNOZ MARIN PRIMARY CENTER,MUNOZ MARIN PRIMARY CENTER,MUNOZ MARIN PRIMARY CENTER,3320 WEST EVERGREEN AV,3320 WEST EVERGREEN AV,3320 WEST EVERGREEN AV,CHICAGO,IL,60651,"3320 WEST EVERGREEN AVE, CHICAGO, IL 60651",2309,2309,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ES
NCES,7,,97,170993001162,0,0,1,0,0,0,1,1,0,WOODSON NORTH ELEMENTARY SCHOOL,WOODSON NORTH ELEMENTARY SCHOOL,WOODSON NORTH ELEMENTARY SCHOOL,4414 SOUTH EVANS AV,4414 SOUTH EVANS AV,4414 SOUTH EVANS AV,CHICAGO,IL,60653,"4414 SOUTH EVANS AVE, CHICAGO, IL 60653",3810,8360,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,MS
NCES,,7.1,140,170993001183,0,0,0,0,1,0,0,0,0,CUFFE ELEMENTARY SCHOOL,CUFFE MATH-SCI TECH ELEMENTARY ACADEMY,CUFFE MATH-SCI TECH ELEMENTARY ACADEMY,1540 WEST 84TH ST,8324 SOUTH RACINE AV,1540 WEST 84TH ST,CHICAGO,IL,60620,"1540 WEST 84TH ST, CHICAGO, IL 60620",7111,7111,,2003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,6,,379,170993001167,0,0,1,0,0,0,1,0,0,FLOWER VOCATIONAL HIGH SCHOOL,FLOWER CAREER ACADEMY HIGH SCHOOL,FLOWER CAREER ACADEMY HIGH SCHOOL,3545 WEST FULTON BL,3545 WEST FULTON BL,3545 WEST FULTON BL,CHICAGO,IL,60624,"3545 WEST FULTON BL, CHICAGO, IL 60624",2704,8368,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,8,,662,170993000667,0,0,1,0,0,0,1,0,0,COLMAN ELEMENTARY SCHOOL,ZENOS COLMAN ELEMENTARY SCHOOL,ZENOS COLMAN ELEMENTARY SCHOOL,4655 SOUTH DEARBORN ST,4655 SOUTH DEARBORN ST,4655 SOUTH DEARBORN ST,CHICAGO,IL,60609,"4655 SOUTH DEARBORN ST, CHICAGO, IL 60609",3816,8357,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ES
NCES,9,,231,170993000715,0,0,1,0,0,0,1,0,0,DONOGHUE ELEMENTARY SCHOOL,DONOGHUE ELEMENTARY SCHOOL,DONOGHUE ELEMENTARY SCHOOL,707 EAST 37TH ST,707 EAST 37TH ST,707 EAST 37TH ST,CHICAGO,IL,60653,"707 EAST 37TH ST, CHICAGO, IL 60653",3603,8365,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,ES
NCES,10,,,170993001132,0,0,1,0,0,0,1,1,0,SOUTH SHORE COMMUNITY ACADEMY HIGH SCHOOL,SOUTH SHORE COMMUNITY ACADEMY HIGH SCHOOL,SOUTH SHORE COMMUNITY ACADEMY HIGH SCHOOL,7529 SOUTH CONSTANCE AV,7527 SOUTH CONSTANCE AV,7529 SOUTH CONSTANCE AV,CHICAGO,IL,60649,"7529 SOUTH CONSTANCE AVE, CHICAGO, IL 60649",4311,8342,,2003,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,HS
NCES,14,,,170993004009,0,0,1,0,0,0,1,1,0,SPALDING ELEMENTARY SCHOOL,SPALDING ELEMENTARY SCHOOL,SPALDING ELEMENTARY SCHOOL,1628 WEST WASHINGTON BL,1628 WEST WASHINGTON BL,1628 WEST WASHINGTON BL,CHICAGO,IL,60612,"1628 WEST WASHINGTON BL, CHICAGO, IL 60612",2804,2804,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,12,,601,170993000872,1,0,1,0,0,0,1,0,0,THOMAS JEFFERSON ELEMENTARY SCHOOL,THOMAS JEFFERSON ELEMENTARY SCHOOL,THOMAS JEFFERSON ELEMENTARY SCHOOL,1522 WEST FILLMORE ST,1522 WEST FILLMORE ST,1522 WEST FILLMORE ST,CHICAGO,IL,60607,"1522 WEST FILLMORE ST, CHICAGO, IL 60607",2831,2831,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,,,516,170993000736,0,0,1,0,0,0,1,0,0,WRIGHT ELEMENTARY SCHOOL,WRIGHT ELEMENTARY SCHOOL,WRIGHT ELEMENTARY SCHOOL,627 NORTH HARDING AV,627 NORTH HARDING AV,627 NORTH HARDING AV,CHICAGO,IL,60624,"627 NORTH HARDING AVE, CHICAGO, IL 60624",2315,2315,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,,,,170993000724,0,0,1,0,0,0,1,0,0,DOOLITTLE INTERMED & UPPER SCHOOL,DOOLITTLE EAST MIDDLE SCHOOL,DOOLITTLE EAST MIDDLE SCHOOL,535 EAST 35TH ST,535 EAST 35TH ST,535 EAST 35TH ST,CHICAGO,IL,60616,"535 EAST 35TH ST, CHICAGO, IL 60616",3511,3511,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,MS
NCES,15,,282,170993001113,0,0,1,0,0,0,1,0,0,SUDER ELEMENTARY SCHOOL,SUDER ELEMENTARY SCHOOL,SUDER ELEMENTARY SCHOOL,2022 WEST WASHINGTON BL,2022 WEST WASHINGTON BL,2022 WEST WASHINGTON BL,CHICAGO,IL,60612,"2022 WEST WASHINGTON BL, CHICAGO, IL 60612",2805,8378,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,18,,,170993000639,0,0,1,0,0,0,1,0,0,BYRD ELEMENTARY COMMUNITY ACADEMY,BYRD ELEMENTARY COMMUNITY ACADEMY,BYRD ELEMENTARY COMMUNITY ACADEMY,363 WEST HILL ST,363 WEST HILL ST,363 WEST HILL ST,CHICAGO,IL,60610,"363 WEST HILL ST, CHICAGO, IL 60610",808,8383,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,13,,,170993003993,0,0,1,0,0,0,1,0,0,SPALDING HIGH SCHOOL,SPALDING HIGH SCHOOL,SPALDING HIGH SCHOOL,1628 WEST WASHINGTON BL,1628 WEST WASHINGTON BL,1628 WEST WASHINGTON BL,CHICAGO,IL,60612,"1628 WEST WASHINGTON BL, CHICAGO, IL 60612",2804,2804,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,HS
NCES,19,,50,170993001051,0,0,1,0,0,0,1,0,0,RAYMOND ELEMENTARY SCHOOL,RAYMOND ELEMENTARY SCHOOL,RAYMOND ELEMENTARY SCHOOL,3663 SOUTH WABASH AV,3663 SOUTH WABASH AV,3663 SOUTH WABASH AV,CHICAGO,IL,60653,"3663 SOUTH WABASH AVE, CHICAGO, IL 60653",3514,3514,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,20,,310,170993000719,0,0,1,0,0,0,1,0,0,DOOLITTLE PRIMARY WEST SCHOOL,DOOLITTLE WEST PRIMARY SCHOOL,DOOLITTLE WEST PRIMARY SCHOOL,521 EAST 35TH ST,521 EAST 35TH ST,521 EAST 35TH ST,CHICAGO,IL,60616,"521 EAST 35TH ST, CHICAGO, IL 60616",3510,3510,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,,,,170993005488,0,0,1,0,0,0,1,0,0,ANDERSON ELEMENTARY COMMUNITY ACADEMY,ANDERSON S ELEMENTARY COMMUNITY ACADEMY,"ANDERSON, S ELEMENTARY COMMUNITY ACADEMY",6315 SOUTH CLAREMONT AV,6315 SOUTH CLAREMONT AV,6315 SOUTH CLAREMONT AV,CHICAGO,IL,60636,"6315 SOUTH CLAREMONT AVE, CHICAGO, IL 60636",6607,6607,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,MS
NCES,11,,,170993001108,0,0,1,0,0,0,1,0,0,TRUTH ELEMENTARY SCHOOL,TRUTH ELEMENTARY SCHOOL,TRUTH ELEMENTARY SCHOOL,1443 NORTH OGDEN AV,1443 NORTH OGDEN AV,1443 NORTH OGDEN AV,CHICAGO,IL,60610,"1443 NORTH OGDEN AVE, CHICAGO, IL 60610",805,8422,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,17,,579,170993000726,1,0,1,0,0,0,1,1,0,DOUGLAS ELEMENTARY COMMUNITY ACADEMY,DOUGLAS ELEMENTARY COMMUNITY ACADEMY,DOUGLAS ELEMENTARY COMMUNITY ACADEMY,3200 SOUTH CALUMET AV,3200 SOUTH CALUMET AV,3200 SOUTH CALUMET AV,CHICAGO,IL,60616,"3200 SOUTH CALUMET AVE, CHICAGO, IL 60616",3507,8395,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,22,,267,170993000828,0,0,1,0,0,0,1,1,0,HARTIGAN ELEMENTARY COMMUNITY ARTS SPEC,HARTIGAN ELEMENTARY COMMUNITY ARTS SPEC,HARTIGAN ELEMENTARY COMMUNITY ARTS SPEC,8 WEST ROOT ST,8 WEST ROOT ST,8 WEST ROOT ST,CHICAGO,IL,60609,"8 WEST ROOT ST, CHICAGO, IL 60609",3805,3805,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,ES
NCES,23,,87,170993000662,0,0,1,0,0,0,1,0,0,CALUMET CAREER PREP ACADEMY HIGH SCHOOL,CALUMET CAREER PREP ACADEMY HIGH SCHOOL,CALUMET CAREER PREP ACADEMY HIGH SCHOOL,8131 SOUTH MAY ST,8131 SOUTH MAY ST,8131 SOUTH MAY ST,CHICAGO,IL,60620,"8131 SOUTH MAY ST, CHICAGO, IL 60620",7108,7108,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,HS
NCES,21,,465,170993001038,0,0,1,0,0,0,1,1,0,ORR COMMUNITY ACADEMY HIGH SCHOOL,ORR COMMUNITY ACADEMY HIGH SCHOOL,ORR COMMUNITY ACADEMY HIGH SCHOOL,730 NORTH PULASKI RD,730 NORTH PULASKI RD,730 NORTH PULASKI RD,CHICAGO,IL,60624,"730 NORTH PULASKI RD, CHICAGO, IL 60624",2314,8421,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,HS
NCES,16,,28,170993000599,0,0,1,0,0,0,1,1,0,AUSTIN COMMUNITY ACADEMY HIGH SCHOOL,AUSTIN COMMUNITY HIGH SCHOOL,AUSTIN COMMUNITY HIGH SCHOOL,231 NORTH PINE AV,231 NORTH PINE AV,231 NORTH PINE AV,CHICAGO,IL,60644,"231 NORTH PINE AVE, CHICAGO, IL 60644",2519,2519,,2004,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,HS
NCES,26,,164,170993000729,1,0,0,0,1,0,0,0,0,DRUMMOND ELEMENTARY SCHOOL,DRUMMOND ELEMENTARY SCHOOL,DRUMMOND ELEMENTARY SCHOOL,1845 WEST CORTLAND ST,1845 WEST CORTLAND ST,1845 WEST CORTLAND ST,CHICAGO,IL,60622,"1845 WEST CORTLAND ST, CHICAGO, IL 60622",2220,8310,,2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,25,,293,170993000863,0,0,1,0,0,0,1,1,0,HOWLAND ELEMENTARY SCHOOL OF THE ARTS,HOWLAND ELEMENTARY SCHOOL OF THE ARTS,HOWLAND ELEMENTARY SCHOOL OF THE ARTS,1616 SOUTH SPAULDING AV,1616 SOUTH SPAULDING AV,1616 SOUTH SPAULDING AV,CHICAGO,IL,60623,"1616 SOUTH SPAULDING AVE, CHICAGO, IL 60623",2918,8415,,2005,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ES
NCES,28,,508,170993000946,0,0,1,0,0,0,1,0,0,BUNCHE ELEMENTARY SCHOOL,BUNCHE ELEMENTARY SCHOOL,BUNCHE ELEMENTARY SCHOOL,6515 SOUTH ASHLAND AV,6515 SOUTH ASHLAND AV,6515 SOUTH ASHLAND AV,CHICAGO,IL,60636,"6515 SOUTH ASHLAND AVE, CHICAGO, IL 60636",6711,6711,,2005,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,ES
NCES,,4.1,120,170993005076,1,0,0,0,1,0,0,0,0,MICHELLE CLARK MIDDLE SCHOOL,CLARK ACADEMY PREP MAGNET HIGH SCHOOL,CLARK ACADEMY PREP MAGNET HIGH SCHOOLL,5101 WEST HARRISON ST,5101 WEST HARRISON ST,5101 WEST HARRISON ST,CHICAGO,IL,60644,"5101 WEST HARRISON ST, CHICAGO, IL 60644",2523,8314,,2005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
