source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all
NCES,,,246,170993000805,0,0,0,0,0,0,0,0,0,GREELEY ELEMENTARY SCHOOL,GREELEY ELEMENTARY SCHOOL,GREELEY ELEMENTARY SCHOOL,832 WEST SHERIDAN RD,832 WEST SHERIDAN RD,832 WEST SHERIDAN RD,CHICAGO,IL,60613,"832 WEST SHERIDAN RD, CHICAGO, IL 60613",607,8321,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,358,170993000905,1,0,0,0,0,0,0,0,0,LASALLE ELEMENTARY LANGUAGE ACADEMY,LASALLE ELEMENTARY LANGUAGE ACADEMY,LASALLE ELEMENTARY LANGUAGE ACADEMY,1734 NORTH ORLEANS ST,1734 NORTH ORLEANS ST,1734 NORTH ORLEANS ST,CHICAGO,IL,60614,"1734 NORTH ORLEANS ST, CHICAGO, IL 60614",715,715,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,26,170993000581,0,0,0,0,0,0,0,0,0,AUDUBON ELEMENTARY SCHOOL,AUDUBON ELEMENTARY SCHOOL,AUDUBON ELEMENTARY SCHOOL,3500 NORTH HOYNE AV,3500 NORTH HOYNE AV,3500 NORTH HOYNE AV,CHICAGO,IL,60618,"3500 NORTH HOYNE AVE, CHICAGO, IL 60618",508,508,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,122,170993000661,0,0,0,0,0,0,0,0,0,CLAY ELEMENTARY SCHOOL,CLAY ELEMENTARY SCHOOL,CLAY ELEMENTARY SCHOOL,13231 SOUTH BURLEY AV,13231 SOUTH BURLEY AV,13231 SOUTH BURLEY AV,CHICAGO,IL,60633,"13231 SOUTH BURLEY AVE, CHICAGO, IL 60633",5501,5501,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,473,170993001022,0,0,0,0,0,0,0,0,0,PARKSIDE ELEMENTARY COMMUNITY ACADEMY,PARKSIDE ELEMENTARY COMMUNITY ACADEMY,PARKSIDE ELEMENTARY COMMUNITY ACADEMY,6938 SOUTH EAST END AV,6938 SOUTH EAST END AV,6938 SOUTH EAST END AV,CHICAGO,IL,60649,"6938 SOUTH EAST END AVE, CHICAGO, IL 60649",4302,4302,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,368,170993000918,0,0,0,0,0,0,0,0,0,LINCOLN ELEMENTARY SCHOOL,LINCOLN ELEMENTARY SCHOOL,LINCOLN ELEMENTARY SCHOOL,615 WEST KEMPER PL,615 WEST KEMPER PL,615 WEST KEMPER PL,CHICAGO,IL,60614,"615 WEST KEMPER PL, CHICAGO, IL 60614",712,712,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,20,170993001001,0,0,0,0,0,0,0,0,0,ARMOUR ELEMENTARY SCHOOL,ARMOUR ELEMENTARY SCHOOL,ARMOUR ELEMENTARY SCHOOL,950 WEST 33RD PL,950 WEST 33RD PL,950 WEST 33RD PL,CHICAGO,IL,60608,"950 WEST 33RD PL, CHICAGO, IL 60608",6008,8397,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,261,170993000824,0,0,0,0,0,0,0,0,0,HAMMOND ELEMENTARY SCHOOL,HAMMOND ELEMENTARY SCHOOL,HAMMOND ELEMENTARY SCHOOL,2819 WEST 21ST PL,2819 WEST 21ST PL,2819 WEST 21ST PL,CHICAGO,IL,60623,"2819 WEST 21ST PL, CHICAGO, IL 60623",3002,8407,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,442,170993000991,1,0,0,0,0,0,0,0,0,NEWBERRY ELEMENTARY MATH & SCIENCE ACADEMY,NEWBERRY ELEMENTARY MATH & SCIENCE ACADEMY,NEWBERRY ELEMENTARY MATH & SCIENCE ACADEMY,700 WEST WILLOW ST,700 WEST WILLOW ST,700 WEST WILLOW ST,CHICAGO,IL,60614,"700 WEST WILLOW ST, CHICAGO, IL 60614",718,718,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,430,170993000983,0,0,0,0,0,0,0,0,0,MURPHY ELEMENTARY SCHOOL,MURPHY ELEMENTARY SCHOOL,MURPHY ELEMENTARY SCHOOL,3539 WEST GRACE ST,3539 WEST GRACE ST,3539 WEST GRACE ST,CHICAGO,IL,60618,"3539 WEST GRACE ST, CHICAGO, IL 60618",1608,1608,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
