source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all
NCES,62,,93,170993000649,1,0,1,0,0,0,1,0,0,CARPENTER ELEMENTARY SCHOOL,CARPENTER ELEMENTARY SCHOOL,CARPENTER ELEMENTARY SCHOOL,1250 WEST ERIE ST,1250 WEST ERIE ST,1250 WEST ERIE ST,CHICAGO,IL,60622,"1250 WEST ERIE ST, CHICAGO, IL 60622",2434,2434,,2011,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,ES
NCES,88,,31,170993000583,0,0,1,0,0,0,1,0,0,AVONDALE ELEMENTARY SCHOOL,AVONDALE ELEMENTARY SCHOOL,AVONDALE ELEMENTARY SCHOOL,2945 NORTH SAWYER AV,2945 NORTH SAWYER AV,2945 NORTH SAWYER AV,CHICAGO,IL,60618,"2945 NORTH SAWYER AVE, CHICAGO, IL 60618",2106,2106.02,,2011,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,ES
NCES,104,,253,170993000814,0,0,1,0,0,0,1,0,0,GUGGENHEIM ELEMENTARY SCHOOL,GUGGENHEIM ELEMENTARY SCHOOL,GUGGENHEIM ELEMENTARY SCHOOL,7141 SOUTH MORGAN ST,7141 SOUTH MORGAN ST,7141 SOUTH MORGAN ST,CHICAGO,IL,60621,"7141 SOUTH MORGAN ST, CHICAGO, IL 60621",6814,6814,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,98,,217,170993000778,0,0,0,1,0,0,1,0,0,FULLER ELEMENTARY SCHOOL,FULLER ELEMENTARY SCHOOL,FULLER ELEMENTARY SCHOOL,4214 SOUTH ST LAWRENCE,4214 SOUTH SAINT LAWRENCE AV,4214 SOUTH SAINT LAWRENCE AV,CHICAGO,IL,60653,"4214 SOUTH SAINT LAWRENCE AVE, CHICAGO, IL 60653",3801,3801,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,100,,655,170993001163,0,0,0,1,0,0,1,0,0,WOODSON SOUTH ELEMENTARY SCHOOL,WOODSON SOUTH ELEMENTARY SCHOOL,WOODSON SOUTH ELEMENTARY SCHOOL,4444 SOUTH EVANS AV,4414 SOUTH EVANS AV,4414 SOUTH EVANS AV,CHICAGO,IL,60653,"4414 SOUTH EVANS AVE, CHICAGO, IL 60653",3810,8360,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,99,,208,170993001042,0,0,1,0,0,0,1,0,0,PRICE ELEMENTARY SCHOOL,PRICE LIT & WRITING ELEMENTARY SCHOOL,PRICE LIT & WRITING ELEMENTARY SCHOOL,4351 SOUTH DREXEL BL,4351 SOUTH DREXEL BL,4351 SOUTH DREXEL BL,CHICAGO,IL,60653,"4351 SOUTH DREXEL BL, CHICAGO, IL 60653",3903,3903,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,106,,636,170993000928,0,0,0,1,0,0,1,0,0,SMITH ELEMENTARY SCHOOL,SMITH W ELEMENTARY SCHOOL,SMITH  W ELEMENTARY SCHOOL,744 EAST 103RD ST,744 EAST 103RD ST,744 EAST 103RD ST,CHICAGO,IL,60628,"744 EAST 103RD ST, CHICAGO, IL 60628",5001,5001,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,105,,12,170993001102,0,0,0,1,0,0,1,0,0,STAGG ELEMENTARY SCHOOL,STAGG ELEMENTARY SCHOOL,STAGG ELEMENTARY SCHOOL,7424 SOUTH MORGAN ST,7424 SOUTH MORGAN ST,7424 SOUTH MORGAN ST,CHICAGO,IL,60621,"7424 SOUTH MORGAN ST, CHICAGO, IL 60621",6814,6814,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,93,,489,170993001011,0,0,0,1,0,0,1,0,0,PICCOLO ELEMENTARY SCHOOL,PICCOLO ELEMENTARY SPECIALTY SCHOOL,PICCOLO ELEMENTARY SPECIALTY SCHOOL,1040 NORTH KEELER AV,1040 NORTH KEELER AV,1040 NORTH KEELER AV,CHICAGO,IL,60651,"1040 NORTH KEELER AVE, CHICAGO, IL 60651",2313,8421,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,96,,469,170993005303,0,0,0,1,0,0,1,0,0,CASALS ELEMENTARY SCHOOL,CASALS ELEMENTARY SCHOOL,CASALS ELEMENTARY SCHOOL,3501 WEST POTOMAC AV,3501 WEST POTOMAC AV,3501 WEST POTOMAC AV,CHICAGO,IL,60651,"3501 WEST POTOMAC AVE, CHICAGO, IL 60651",2308,2308,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,97,,284,170993000847,0,0,0,1,0,0,1,0,0,HERZL ELEMENTARY SCHOOL,HERZL ELEMENTARY SCHOOL,HERZL ELEMENTARY SCHOOL,3711 WEST DOUGLAS BL,3711 WEST DOUGLAS BL,3711 WEST DOUGLAS BL,CHICAGO,IL,60623,"3711 WEST DOUGLAS BL, CHICAGO, IL 60623",2911,8387,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,101,,604,"170993001161, 170993005670",0,0,0,1,0,0,1,0,0,TILDEN COMMUNITY ACADEMY HIGH SCHOOL,TILDEN CAREER COMMUNTY ACADEMY HIGH SCHOOL,TILDEN CAREER COMMUNTY ACADEMY HIGH SCHOOL,4747 SOUTH UNION AV,4747 SOUTH UNION AV,4747 SOUTH UNION AV,CHICAGO,IL,60609,"4747 SOUTH UNION AVE, CHICAGO, IL 60609",6109,8438,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,HS
NCES,95,,137,"170993000717, 170993005674",0,0,1,0,0,0,1,1,0,CRANE TECHNICAL PREP COMMON HIGH SCHOOL,CRANE TECHNICAL PREP HIGH SCHOOL,CRANE TECHNICAL PREP HIGH SCHOOL,2245 WEST JACKSON BL,2245 WEST JACKSON BL,2245 WEST JACKSON BL,CHICAGO,IL,60612,"2245 WEST JACKSON BL, CHICAGO, IL 60612",2812,8380,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,HS
NCES,103,,389,170993000940,0,0,0,1,0,0,1,0,0,MARQUETTE ELEMENTARY SCHOOL,MARQUETTE ELEMENTARY SCHOOL,MARQUETTE ELEMENTARY SCHOOL,6550 SOUTH RICHMOND ST,6550 SOUTH RICHMOND ST,6550 SOUTH RICHMOND ST,CHICAGO,IL,60629,"6550 SOUTH RICHMOND ST, CHICAGO, IL 60629",6608,6608,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,ES
NCES,94,,115,"170993005675, 170993000943",0,0,0,1,0,0,1,0,0,CHICAGO VOCATIONAL HIGH SCHOOL,CHICAGO VOCATIONAL CAREER ACADEMY HIGH SCHOOL,CHICAGO VOCATIONAL CAREER ACADEMY HIGH SCHOOL,2100 EAST 87TH ST,2100 EAST 87TH ST,2100 EAST 87TH ST,CHICAGO,IL,60617,"2100 EAST 87TH ST, CHICAGO, IL 60617",4503,4503,,2012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,HS
NCES,182,,,170993004964,0,0,1,0,0,0,1,0,0,BUCKINGHAM SPECIAL EDUCATION CENTER,BUCKINGHAM SPECIAL EDUCATION CENTER,BUCKINGHAM SPECIAL EDUCATION CENTER,9207 SOUTH PHILLIPS AV,9207 SOUTH PHILLIPS AV,9207 SOUTH PHILLIPS AV,CHICAGO,IL,60617,"9207 SOUTH PHILLIPS AVE, CHICAGO, IL 60617",4805,4805,,2013,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,ES
NCES,177,,,170993001069,0,0,1,0,0,0,1,0,0,NEAR NORTH SPECIAL ED CENTER,NEAR NORTH ELEMENTARY SCHOOL,NEAR NORTH ELEMENTARY SCHOOL,739 NORTH ADA ST,739 NORTH ADA ST,739 NORTH ADA ST,CHICAGO,IL,60642,"739 NORTH ADA ST, CHICAGO, IL 60642",2434,2434,,2013,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,ES
NCES,179,,399,170993000651,0,0,0,0,0,1,0,0,0,MAYS ELEMENTARY ACADEMY,MAYS ELEMENTARY ACADEMY,MAYS ELEMENTARY ACADEMY,1800 WEST GARFIELD BL,6656 SOUTH NORMAL BL,6656 SOUTH NORMAL BL,CHICAGO,IL,60621,"6656 SOUTH NORMAL BL, CHICAGO, IL 60621",6809,6809,,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES
NCES,161,,375,170993000750,0,0,1,0,0,0,1,0,0,LOUIS ARMSTRONG ELEMENTARY MATH & SCI,ARMSTRONG L ELEMENTARY MATH & SCI,ARMSTRONG  L ELEMENTARY MATH & SCI,5345 WEST CONGRESS PY,5345 WEST CONGRESS PKWY,5345 WEST CONGRESS PARKWAY,CHICAGO,IL,60644,"5345 WEST CONGRESS PARKWAY, CHICAGO, IL 60644",2521,2521.02,,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES
NCES,141,,485,170993001032,1,0,0,0,0,1,0,0,0,PERSHING ELEMENTARY HUMANITIES MAGNET,PERSHING ELEMENTARY HUMANITIES MAGNET,PERSHING ELEMENTARY HUMANITIES MAGNET,3113 SOUTH RHODES AV,3200 SOUTH CALUMET AV,3200 SOUTH CALUMET AV,CHICAGO,IL,60616,"3200 SOUTH CALUMET AVE, CHICAGO, IL 60616",3507,8395,,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES
NCES,119,,136,170993000914,0,0,0,0,0,1,0,0,0,COURTENAY SPECIAL EDUC FACILITY,COURTENAY ELEMENTARY LANGUAGE ARTS CENTER,COURTENAY ELEMENTARY LANGUAGE ARTS CENTER,1726 WEST BERTEAU AV,4420 NORTH BEACON ST,4420 NORTH BEACON ST,CHICAGO,IL,60640,"4420 NORTH BEACON ST, CHICAGO, IL 60640",317,317,,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES
NCES,160,,364,170993000730,0,0,1,0,0,0,1,0,0,GEORGE LELAND ELEMENTARY SCHOOL,LELAND ELEMENTARY SCHOOL,LELAND ELEMENTARY SCHOOL,5221 WEST CONGRESS PY,512 SOUTH LAVERGNE AV,512 SOUTH LAVERGNE AV,CHICAGO,IL,60644,"512 SOUTH LAVEERGNE AVE, CHICAGO, IL 60644",2522,2522.01,,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,ES
