source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all
NCES,,,354,170993000941,0,0,0,0,0,0,0,0,0,LAKE VIEW HIGH SCHOOL,LAKE VIEW HIGH SCHOOL,LAKE VIEW HIGH SCHOOL,4015 NORTH ASHLAND AV,4015 NORTH ASHLAND AV,4015 NORTH ASHLAND AV,CHICAGO,IL,60613,"4015 NORTH ASHLAND AVE, CHICAGO, IL 60613",601,601,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,505,170993001045,0,0,0,0,0,0,0,0,0,PULASKI ELEMENTARY COMMUNITY ACADEMY,PULASKI INTL SCHOOL OF CHICAGO,PULASKI INTL SCHOOL OF CHICAGO,2230 WEST MCLEAN AV,2230 WEST MCLEAN AV,2230 WEST MCLEAN AV,CHICAGO,IL,60647,"2230 WEST MCLEAN AVE, CHICAGO, IL 60647",2216,2216,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,264,170993000720,0,0,0,0,0,0,0,0,0,HANSON PARK ELEMENTARY SCHOOL,HANSON PARK ELEMENTARY SCHOOL,HANSON PARK ELEMENTARY SCHOOL,5411 WEST FULLERTON AV,5411 WEST FULLERTON AV,5411 WEST FULLERTON AV,CHICAGO,IL,60639,"5411 WEST FULLERTON AVE, CHICAGO, IL 60639",1912,1912,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,657,170993001176,0,0,0,0,0,0,0,0,0,YATES ELEMENTARY SCHOOL,YATES ELEMENTARY SCHOOL,YATES ELEMENTARY SCHOOL,1839 NORTH RICHMOND ST,1839 NORTH RICHMOND ST,1839 NORTH RICHMOND ST,CHICAGO,IL,60647,"1839 NORTH RICHMOND ST, CHICAGO, IL 60647",2225,2225,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,144,170993000679,0,0,0,0,0,0,0,0,0,DARWIN ELEMENTARY SCHOOL,DARWIN ELEMENTARY SCHOOL,DARWIN ELEMENTARY SCHOOL,3116 WEST BELDEN AV,3116 WEST BELDEN AV,3116 WEST BELDEN AV,CHICAGO,IL,60647,"3116 WEST BELDEN AVE, CHICAGO, IL 60647",2212,2212,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,285,170993000854,0,0,0,0,0,0,0,0,0,HIBBARD ELEMENTARY SCHOOL,HIBBARD ELEMENTARY SCHOOL,HIBBARD ELEMENTARY SCHOOL,3244 WEST AINSLIE ST,3244 WEST AINSLIE ST,3244 WEST AINSLIE ST,CHICAGO,IL,60625,"3244 WEST AINSLIE ST, CHICAGO, IL 60625",1402,1402,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,244,170993000803,0,0,0,0,0,0,0,0,0,GRAY ELEMENTARY SCHOOL,GRAY ELEMENTARY SCHOOL,GRAY ELEMENTARY SCHOOL,3730 NORTH LARAMIE AV,3730 NORTH LARAMIE AV,3730 NORTH LARAMIE AV,CHICAGO,IL,60641,"3730 NORTH LARAMIE AVE, CHICAGO, IL 60641",1507,1507,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,95,170993005546,0,0,0,0,0,0,0,0,0,CARSON ELEMENTARY SCHOOL,CARSON ELEMENTARY SCHOOL,CARSON ELEMENTARY SCHOOL,5516 SOUTH MAPLEWOOD AV,5516 SOUTH MAPLEWOOD AV,5516 SOUTH MAPLEWOOD AV,CHICAGO,IL,60629,"5516 SOUTH MAPLEWOOD AVE, CHICAGO, IL 60629",6307,8351,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,607,170993001127,0,0,0,0,0,0,0,0,0,TONTI ELEMENTARY SCHOOL,TONTI ELEMENTARY SCHOOL,TONTI ELEMENTARY SCHOOL,5815 SOUTH HOMAN AV,5815 SOUTH HOMAN AV,5815 SOUTH HOMAN AV,CHICAGO,IL,60629,"5815 SOUTH HOMAN AVE, CHICAGO, IL 60629",6309,6309,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,585,170993001149,0,0,0,0,0,0,0,0,0,SULLIVAN HIGH SCHOOL,SULLIVAN HIGH SCHOOL,SULLIVAN HIGH SCHOOL,6631 NORTH BOSWORTH AV,6631 NORTH BOSWORTH AV,6631 NORTH BOSWORTH AV,CHICAGO,IL,60626,"6631 NORTH BOSWORTH AVE, CHICAGO, IL 60626",109,8306,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,645,170993001157,0,0,0,0,0,0,0,0,0,WHITNEY ELEMENTARY SCHOOL,WHITNEY ELEMENTARY SCHOOL,WHITNEY ELEMENTARY SCHOOL,2815 SOUTH KOMENSKY AV,2815 SOUTH KOMENSKY AV,2815 SOUTH KOMENSKY AV,CHICAGO,IL,60623,"2815 SOUTH KOMENSKY AVE, CHICAGO, IL 60623",3018,3018.03,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,503,170993000681,0,0,0,0,0,0,0,0,0,PROSSER VOC / ACADEMY PREP HIGH SCHOOL,PROSSER CAREER ACADEMY HIGH SCHOOL,PROSSER CAREER ACADEMY HIGH SCHOOL,2148 NORTH LONG AV,2148 NORTH LONG AV,2148 NORTH LONG AV,CHICAGO,IL,60639,"2148 NORTH LONG AVE, CHICAGO, IL 60639",1912,1912,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,175,170993000739,0,0,0,0,0,0,0,0,0,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,3400 WEST 65TH PL,3400 WEST 65TH PL,3400 WEST 65TH PL,CHICAGO,IL,60629,"3400 WEST 65TH PL, CHICAGO, IL 60629",6605,6605,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,21,170993001181,0,0,0,0,0,0,0,0,0,GEORGE ARMSTRONG ELEMENTARY SCHOOL,ARMSTRONG G ELEMENTARY INTL STUDIES,ARMSTRONG G ELEMENTARY INTL STUDIES,2111 WEST ESTES AV,2110 WEST GREENLEAF AV,2110 WEST GREENLEAF AV,CHICAGO,IL,60645,"2110 WEST GREENLEAF AVE, CHICAGO, IL 60645",204,204,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,349,170993000886,0,0,0,0,0,0,0,0,0,KILMER ELEMENTARY SCHOOL,KILMER ELEMENTARY SCHOOL,KILMER ELEMENTARY SCHOOL,6700 NORTH GREENVIEW AV,6700 NORTH GREENVIEW AV,6700 NORTH GREENVIEW AV,CHICAGO,IL,60626,"6700 NORTH GREENVIEW AVE, CHICAGO, IL 60626",106,106,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,228,170993000785,0,0,0,0,0,0,0,0,0,GARY ELEMENTARY SCHOOL,GARY ELEMENTARY SCHOOL,GARY ELEMENTARY SCHOOL,3740 WEST 31ST ST,3740 WEST 31ST ST,3740 WEST 31ST ST,CHICAGO,IL,60623,"3740 WEST 31ST ST, CHICAGO, IL 60623",3017,3017.02,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,88,170993000646,0,0,0,0,0,0,0,0,0,CAMERON ELEMENTARY SCHOOL,CAMERON ELEMENTARY SCHOOL,CAMERON ELEMENTARY SCHOOL,1234 NORTH MONTICELLO AV,1234 NORTH MONTICELLO AV,1234 NORTH MONTICELLO AV,CHICAGO,IL,60651,"1234 NORTH MONTICELLO AVE, CHICAGO, IL 60651",2307,2307,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,481,170993001025,0,0,0,0,0,0,0,0,0,PECK ELEMENTARY SCHOOL,PECK ELEMENTARY SCHOOL,PECK ELEMENTARY SCHOOL,3826 WEST 58TH ST,3826 WEST 58TH ST,3826 WEST 58TH ST,CHICAGO,IL,60629,"3826 WEST 58TH ST, CHICAGO, IL 60629",6204,6204,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,633,170993001192,0,0,0,0,0,0,0,0,0,WELLS COMMUNITY ACADEMY HIGH SCHOOL,WELLS COMMUNITY ACADEMY HIGH SCHOOL,WELLS COMMUNITY ACADEMY HIGH SCHOOL,936 NORTH ASHLAND AV,936 NORTH ASHLAND AV,936 NORTH ASHLAND AV,CHICAGO,IL,60622,"936 NORTH ASHLAND AVE, CHICAGO, IL 60622",2421,2421,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,147,170993000689,0,0,0,0,0,0,0,0,0,DAWES ELEMENTARY SCHOOL,DAWES ELEMENTARY SCHOOL,DAWES ELEMENTARY SCHOOL,3810 WEST 81ST PL,3810 WEST 81ST PL,3810 WEST 81ST PL,CHICAGO,IL,60652,"3810 WEST 81ST PL, CHICAGO, IL 60652",7004,7004.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,419,170993000968,0,0,0,0,0,0,0,0,0,MONROE ELEMENTARY SCHOOL,MONROE ELEMENTARY SCHOOL,MONROE ELEMENTARY SCHOOL,3651 WEST SCHUBERT AV,3651 WEST SCHUBERT AV,3651 WEST SCHUBERT AV,CHICAGO,IL,60647,"3651 WEST SCHUBERT AVE, CHICAGO, IL 60647",2207,2207.02,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,575,170993001101,0,0,0,0,0,0,0,0,0,SPENCER ELEMENTARY MATH & SCI ACADEMY,SPENCER TECHNOLOGY ACADEMY ELEMENTARY SCHOOL,SPENCER TECHNOLOGY ACADEMY ELEMENTARY SCHOOL,214 NORTH LAVERGNE AV,214 NORTH LAVERGNE AV,214 NORTH LAVERGNE AV,CHICAGO,IL,60644,"214 NORTH LAVEERGNE AVE, CHICAGO, IL 60644",2518,2518,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,558,170993000758,0,0,0,0,0,0,0,0,0,SIMEON VOCATIONAL HIGH SCHOOL,SIMEON CAREER ACADEMY HIGH SCHOOL,SIMEON CAREER ACADEMY HIGH SCHOOL,8235 SOUTH VINCENNES AV,8147 SOUTH VINCENNES AV,8147 SOUTH VINCENNES AV,CHICAGO,IL,60620,"8147 SOUTH VINCENNES AVE, CHICAGO, IL 60620",4404,8424,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,273,170993000835,0,0,0,0,0,0,0,0,0,HEALY ELEMENTARY SCHOOL,HEALY ELEMENTARY SCHOOL,HEALY ELEMENTARY SCHOOL,3010 SOUTH PARNELL AV,3010 SOUTH PARNELL AV,3010 SOUTH PARNELL AV,CHICAGO,IL,60616,"3010 SOUTH PARNELL AVE, CHICAGO, IL 60616",6003,8401,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,446,170993000992,0,0,0,0,0,0,0,0,0,NIGHTINGALE ELEMENTARY SCHOOL,NIGHTINGALE ELEMENTARY SCHOOL,NIGHTINGALE ELEMENTARY SCHOOL,5250 SOUTH ROCKWELL ST,5250 SOUTH ROCKWELL ST,5250 SOUTH ROCKWELL ST,CHICAGO,IL,60632,"5250 SOUTH ROCKWELL ST, CHICAGO, IL 60632",6305,6305,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,537,170993004917,1,0,0,0,0,0,0,0,0,SAUCEDO ELEMENTARY SCHOLASTIC ACADEMY,SAUCEDO ELEMENTARY SCHOLASTIC ACADEMY,SAUCEDO ELEMENTARY SCHOLASTIC ACADEMY,2850 WEST 24TH BL,2850 WEST 24TH BL,2850 WEST 24TH BL,CHICAGO,IL,60623,"2850 WEST 24TH BL, CHICAGO, IL 60623",3010,8407,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,204,170993000771,0,0,0,0,0,0,0,0,0,FIELD ELEMENTARY SCHOOL,FIELD ELEMENTARY SCHOOL,FIELD ELEMENTARY SCHOOL,7019 NORTH ASHLAND BL,7019 NORTH ASHLAND AV,7019 NORTH ASHLAND BL,CHICAGO,IL,60626,"7019 NORTH ASHLAND BL, CHICAGO, IL 60626",106,106,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,381,170993000934,0,0,0,0,0,0,0,0,0,LYON ELEMENTARY SCHOOL,LYON ELEMENTARY SCHOOL,LYON ELEMENTARY SCHOOL,2941 NORTH MCVICKER AV,2941 NORTH MCVICKER AV,2941 NORTH MCVICKER AV,CHICAGO,IL,60634,"2941 NORTH MCVICKER AVE, CHICAGO, IL 60634",1904,1904.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,220,170993000809,0,0,0,0,0,0,0,0,0,GAGE PARK HIGH SCHOOL,GAGE PARK HIGH SCHOOL,GAGE PARK HIGH SCHOOL,5630 SOUTH ROCKWELL ST,5630 SOUTH ROCKWELL ST,5630 SOUTH ROCKWELL ST,CHICAGO,IL,60629,"5630 SOUTH ROCKWELL ST, CHICAGO, IL 60629",6307,8351,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,42,170993000668,1,0,0,0,0,0,0,0,0,BEASLEY ELEMENTARY MAGNET ACADEMY CENTER,BEASLEY ELEMENTARY MAGNET ACADEMY CENTER,BEASLEY ELEMENTARY MAGNET ACADEMY CENTER,5255 SOUTH STATE ST,5255 SOUTH STATE ST,5255 SOUTH STATE ST,CHICAGO,IL,60609,"5255 SOUTH STATE ST, CHICAGO, IL 60609",4001,8361,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,406,170993000958,0,0,0,0,0,0,0,0,0,MCKAY ELEMENTARY SCHOOL,MCKAY ELEMENTARY SCHOOL,MCKAY ELEMENTARY SCHOOL,6901 SOUTH FAIRFIELD AV,6901 SOUTH FAIRFIELD AV,6901 SOUTH FAIRFIELD AV,CHICAGO,IL,60629,"6901 SOUTH FAIRFIELD AVE, CHICAGO, IL 60629",6609,6609,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,148,170993000643,0,0,0,0,0,0,0,0,0,DE DIEGO ELEMENTARY COMMUNITY ACADEMY,DE DIEGO ELEMENTARY COMMUNITY ACADEMY,DE DIEGO ELEMENTARY COMMUNITY ACADEMY,1313 NORTH CLAREMONT AV,1313 NORTH CLAREMONT AV,1313 NORTH CLAREMONT AV,CHICAGO,IL,60622,"1313 NORTH CLAREMONT AVE, CHICAGO, IL 60622",2412,2412,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,539,170993001068,0,0,0,0,0,0,0,0,0,SAWYER ELEMENTARY SCHOOL,SAWYER ELEMENTARY SCHOOL,SAWYER ELEMENTARY SCHOOL,5248 SOUTH SAWYER AV,5248 SOUTH SAWYER AV,5248 SOUTH SAWYER AV,CHICAGO,IL,60632,"5248 SOUTH SAWYER AVE, CHICAGO, IL 60632",6303,6303,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,620,170993001180,1,0,0,0,0,0,0,0,0,VON STEUBEN METRO SCIENCE CENTER HIGH SCHOOL,VON STEUBEN METRO SCIENCE HIGH SCHOOL,VON STEUBEN METRO SCIENCE HIGH SCHOOL,5039 NORTH KIMBALL AV,5039 NORTH KIMBALL AV,5039 NORTH KIMBALL AV,CHICAGO,IL,60625,"5039 NORTH KIMBALL AVE, CHICAGO, IL 60625",1305,8318,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,346,170993000924,0,0,0,0,0,0,0,0,0,KENNEDY HIGH SCHOOL,KENNEDY HIGH SCHOOL,KENNEDY HIGH SCHOOL,6325 WEST 56TH ST,6325 WEST 56TH ST,6325 WEST 56TH ST,CHICAGO,IL,60638,"6325 WEST 56TH ST, CHICAGO, IL 60638",5611,5611,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,584,170993001109,0,0,0,0,0,0,0,0,0,STOWE ELEMENTARY SCHOOL,STOWE ELEMENTARY SCHOOL,STOWE ELEMENTARY SCHOOL,3444 WEST WABANSIA AV,3444 WEST WABANSIA AV,3444 WEST WABANSIA AV,CHICAGO,IL,60647,"3444 WEST WABANSIA AVE, CHICAGO, IL 60647",2302,2302,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,209,170993000799,0,0,0,0,0,0,0,0,0,FOREMAN HIGH SCHOOL,FOREMAN HIGH SCHOOL,FOREMAN HIGH SCHOOL,3235 NORTH LECLAIRE AV,3235 NORTH LECLAIRE AV,3235 NORTH LECLAIRE AV,CHICAGO,IL,60641,"3235 NORTH LECLAIRE AVE, CHICAGO, IL 60641",1510,1510.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
NCES,,,125,170993000664,0,0,0,0,0,0,0,0,0,CLINTON ELEMENTARY SCHOOL,CLINTON ELEMENTARY SCHOOL,CLINTON ELEMENTARY SCHOOL,6110 NORTH FAIRFIELD AV,6110 NORTH FAIRFIELD AV,6110 NORTH FAIRFIELD AV,CHICAGO,IL,60659,"6110 NORTH FAIRFIELD AVE, CHICAGO, IL 60659",208,208.02,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,395,170993000944,0,0,0,0,0,0,0,0,0,MASON ELEMENTARY SCHOOL,MASON ELEMENTARY SCHOOL,MASON ELEMENTARY SCHOOL,4217 WEST 18TH ST,4217 WEST 18TH ST,4217 WEST 18TH ST,CHICAGO,IL,60623,"4217 WEST 18TH ST, CHICAGO, IL 60623",2925,2925,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES
NCES,,,335,170993000722,0,0,0,0,0,0,0,0,0,JUAREZ HIGH SCHOOL,JUAREZ COMMUNITY ACADEMY HIGH SCHOOL,JUAREZ COMMUNITY ACADEMY HIGH SCHOOL,2150 SOUTH LAFLIN ST,2150 SOUTH LAFLIN ST,2150 SOUTH LAFLIN ST,CHICAGO,IL,60608,"2150 SOUTH LAFLIN ST, CHICAGO, IL 60608",3107,3107,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HS
